Collection Name,Title#1,Other Title#1,Other Title#2,Other Title#3,Other Title#4,Name Part#1,Name Display Form#1,Name Role Term Text#1,Name Type#1,Name Authority#1,Name Part#2,Name Display Form#2,Name Type#2,Name Authority#2,Type of Resource#1,Type of Resource Authority#1,Genre#1,Genre Authority#1,Place Term#1,Place Term Authority#1,Publisher#1,Date Issued#1,Publisher#2,Language Term#1,Language Term Code#1,Language Term Code Authority#1,Language Term Type#1,Language Term#2,Language Term Type#2,Form#1,Form Authority#1,Internet Media Type#1,Internet Media Type Authority#1,Extent#1,Digital Origin#1,Form#2,Form Authority#2,Note#1,Note#2,Note#3,Note#4,Note#5,Note#6,Subject Topic#1,Subject Authority#1,Subject Geographic#1,Subject Geographic Authority#1,Subject Topic#2,Subject Authority#2,Subject Geographic#2,Subject Geographic Authority#2,Subject Topic#3,Subject Authority#3,Subject Geographic#3,Subject Geographic Authority#3,Subject Topic#4,Subject Authority#4,Subject Geographic#4,Subject Geographic Authority#4,Subject Topic#5,Subject Authority#5,Subject Topic#6,Subject Authority#6,Related Item#1,Related Item Type#1,Related Item Identifier#1,Related Item Identifier URI#1,Related Item#2,Related Item Type#2,Related Item Identifier#2,Related Item Identifier URI#2,Related Item#3,Related Item Type#3,Related Item Identifier#3,Related Item#4,Related Item Type#4,Related Item Identifier#4,Related Item#5,Related Item Type#5,Related Item Identifier#5,Identifier#1,Identifier URI#1,Bibliographic Number#1,Identifier ARK#1,Bibliographic Number#2,Physical Location#1,Shelf Locator#1,Rights#1,Rights Authority#1,ln_RECORDID
Colorado Directories,Colorado state business directory,Colorado state business directory and annual register,"Colorado state business directory, with Colorado mining directory",,,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Denver (Colo.),http://id.loc.gov/authorities/names/n79055157,J.A. Blake,1927,"Gazetteer Publishing Co. (Denver, Colo.)",,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,Volumes for 1896- published by Gazatteer [sic] Publishing Co,"""With Colorado mining directory and Colorado live stock directory departments"" (varies)",Began in 1878,,,,Directories,http://id.worldcat.org/fast/894589,Colorado,http://id.loc.gov/authorities/names/n80125532,Cities and towns,http://id.worldcat.org/fast/861748,,,Colorado -- Commerce -- Directories,local,,,Industries -- Colorado -- Directories,local,,,,,,,,,,,,,,,,,,,,,,,,narv_dir_coloradoBus_1927.pdf,Catalog link: http://libraries.colorado.edu/record=b1629900~S3,b1629900,https://ark.colorado.edu/ark:/47540/qt408p9448kb,Control number: 11819119,University of Colorado Boulder Libraries Rare and Distinctive Collections,F774.7 .C718 55th 1927 c.1,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,183
Colorado Directories,Colorado state business directory,Colorado state business directory and annual register,"Colorado state business directory, with Colorado mining directory",,,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Denver (Colo.),http://id.loc.gov/authorities/names/n79055157,J.A. Blake,1929,"Gazetteer Publishing Co. (Denver, Colo.)",,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,Volumes for 1896- published by Gazatteer [sic] Publishing Co,"""With Colorado mining directory and Colorado live stock directory departments"" (varies)",Began in 1878,,,,Directories,http://id.worldcat.org/fast/894589,Colorado,http://id.loc.gov/authorities/names/n80125532,Cities and towns,http://id.worldcat.org/fast/861748,,,Colorado -- Commerce -- Directories,local,,,Industries -- Colorado -- Directories,local,,,,,,,,,,,,,,,,,,,,,,,,narv_dir_coloradoBus_1929.pdf,Catalog link: http://libraries.colorado.edu/record=b1629900~S3,b1629900,https://ark.colorado.edu/ark:/47540/8w1t8k98j0s3,Control number: 11819119,University of Colorado Boulder Libraries Rare and Distinctive Collections,F774.7 .C718 57th 1929 c.1,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,184
Colorado Directories,Colorado state business directory,Colorado state business directory and annual register,"Colorado state business directory, with Colorado mining directory",,,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Denver (Colo.),http://id.loc.gov/authorities/names/n79055157,J.A. Blake,1933,"Gazetteer Publishing Co. (Denver, Colo.)",,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,Volumes for 1896- published by Gazatteer [sic] Publishing Co,"""With Colorado mining directory and Colorado live stock directory departments"" (varies)",Began in 1878,,,,Directories,http://id.worldcat.org/fast/894589,Colorado,http://id.loc.gov/authorities/names/n80125532,Cities and towns,http://id.worldcat.org/fast/861748,,,Colorado -- Commerce -- Directories,local,,,Industries -- Colorado -- Directories,local,,,,,,,,,,,,,,,,,,,,,,,,narv_dir_coloradoBus_1933.pdf,Catalog link: http://libraries.colorado.edu/record=b1629900~S3,b1629900,https://ark.colorado.edu/ark:/47540/hc5t264711km,Control number: 11819119,University of Colorado Boulder Libraries Rare and Distinctive Collections,F774.7 .C718 61st 1933 c.1,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,186
Colorado Directories,Colorado state business directory,Colorado state business directory and annual register,"Colorado state business directory, with Colorado mining directory",,,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Denver (Colo.),http://id.loc.gov/authorities/names/n79055157,J.A. Blake,1939,"Gazetteer Publishing Co. (Denver, Colo.)",,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,Volumes for 1896- published by Gazatteer [sic] Publishing Co,"""With Colorado mining directory and Colorado live stock directory departments"" (varies)",Began in 1878,,,,Directories,http://id.worldcat.org/fast/894589,Colorado,http://id.loc.gov/authorities/names/n80125532,Cities and towns,http://id.worldcat.org/fast/861748,,,Colorado -- Commerce -- Directories,local,,,Industries -- Colorado -- Directories,local,,,,,,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part2.pdf,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part3.pdf,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part4.pdf,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part5.pdf,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part6.pdf,narv_dir_coloradoBus_1939_part1.pdf,Catalog link: http://libraries.colorado.edu/record=b1629900~S3,b1629900,https://ark.colorado.edu/ark:/47540/jd347p308533,Control number: 11819119,University of Colorado Boulder Libraries Rare and Distinctive Collections,F774.7 .C718 64th 1939,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,189
Colorado Directories,Colorado state business directory,Colorado state business directory and annual register,"Colorado state business directory, with Colorado mining directory",,,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Denver (Colo.),http://id.loc.gov/authorities/names/n79055157,J.A. Blake,1939,"Gazetteer Publishing Co. (Denver, Colo.)",,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,Volumes for 1896- published by Gazatteer [sic] Publishing Co,"""With Colorado mining directory and Colorado live stock directory departments"" (varies)",Began in 1878,,,,Directories,http://id.worldcat.org/fast/894589,Colorado,http://id.loc.gov/authorities/names/n80125532,Cities and towns,http://id.worldcat.org/fast/861748,,,Colorado -- Commerce -- Directories,local,,,Industries -- Colorado -- Directories,local,,,,,,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part1.pdf,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part3.pdf,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part4.pdf,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part5.pdf,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part6.pdf,narv_dir_coloradoBus_1939_part2.pdf,Catalog link: http://libraries.colorado.edu/record=b1629900~S3,b1629900,https://ark.colorado.edu/ark:/47540/d97c6767m23f,Control number: 11819119,University of Colorado Boulder Libraries Rare and Distinctive Collections,F774.7 .C718 64th 1939,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,190
Colorado Directories,Colorado state business directory,Colorado state business directory and annual register,"Colorado state business directory, with Colorado mining directory",,,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Denver (Colo.),http://id.loc.gov/authorities/names/n79055157,J.A. Blake,1939,"Gazetteer Publishing Co. (Denver, Colo.)",,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,Volumes for 1896- published by Gazatteer [sic] Publishing Co,"""With Colorado mining directory and Colorado live stock directory departments"" (varies)",Began in 1878,,,,Directories,http://id.worldcat.org/fast/894589,Colorado,http://id.loc.gov/authorities/names/n80125532,Cities and towns,http://id.worldcat.org/fast/861748,,,Colorado -- Commerce -- Directories,local,,,Industries -- Colorado -- Directories,local,,,,,,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part1.pdf,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part2.pdf,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part4.pdf,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part5.pdf,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part6.pdf,narv_dir_coloradoBus_1939_part3.pdf,Catalog link: http://libraries.colorado.edu/record=b1629900~S3,b1629900,https://ark.colorado.edu/ark:/47540/qd1g8f26x3ht,Control number: 11819119,University of Colorado Boulder Libraries Rare and Distinctive Collections,F774.7 .C718 64th 1939,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,191
Colorado Directories,Colorado state business directory,Colorado state business directory and annual register,"Colorado state business directory, with Colorado mining directory",,,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Denver (Colo.),http://id.loc.gov/authorities/names/n79055157,J.A. Blake,1939,"Gazetteer Publishing Co. (Denver, Colo.)",,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,Volumes for 1896- published by Gazatteer [sic] Publishing Co,"""With Colorado mining directory and Colorado live stock directory departments"" (varies)",Began in 1878,,,,Directories,http://id.worldcat.org/fast/894589,Colorado,http://id.loc.gov/authorities/names/n80125532,Cities and towns,http://id.worldcat.org/fast/861748,,,Colorado -- Commerce -- Directories,local,,,Industries -- Colorado -- Directories,local,,,,,,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part1.pdf,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part2.pdf,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part3.pdf,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part5.pdf,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part6.pdf,narv_dir_coloradoBus_1939_part4.pdf,Catalog link: http://libraries.colorado.edu/record=b1629900~S3,b1629900,https://ark.colorado.edu/ark:/47540/26318t36v703,Control number: 11819119,University of Colorado Boulder Libraries Rare and Distinctive Collections,F774.7 .C718 64th 1939,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,192
Colorado Directories,Colorado state business directory,Colorado state business directory and annual register,"Colorado state business directory, with Colorado mining directory",,,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Denver (Colo.),http://id.loc.gov/authorities/names/n79055157,J.A. Blake,1939,"Gazetteer Publishing Co. (Denver, Colo.)",,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,Volumes for 1896- published by Gazatteer [sic] Publishing Co,"""With Colorado mining directory and Colorado live stock directory departments"" (varies)",Began in 1878,,,,Directories,http://id.worldcat.org/fast/894589,Colorado,http://id.loc.gov/authorities/names/n80125532,Cities and towns,http://id.worldcat.org/fast/861748,,,Colorado -- Commerce -- Directories,local,,,Industries -- Colorado -- Directories,local,,,,,,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part1.pdf,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part2.pdf,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part3.pdf,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part4.pdf,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part6.pdf,narv_dir_coloradoBus_1939_part5.pdf,Catalog link: http://libraries.colorado.edu/record=b1629900~S3,b1629900,https://ark.colorado.edu/ark:/47540/pd4x8z82513f,Control number: 11819119,University of Colorado Boulder Libraries Rare and Distinctive Collections,F774.7 .C718 64th 1939,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,193
Colorado Directories,Colorado state business directory,Colorado state business directory and annual register,"Colorado state business directory, with Colorado mining directory",,,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Denver (Colo.),http://id.loc.gov/authorities/names/n79055157,J.A. Blake,1941,"Gazetteer Publishing Co. (Denver, Colo.)",,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,Volumes for 1896- published by Gazatteer [sic] Publishing Co,"""With Colorado mining directory and Colorado live stock directory departments"" (varies)",Began in 1878,,,,Directories,http://id.worldcat.org/fast/894589,Colorado,http://id.loc.gov/authorities/names/n80125532,Cities and towns,http://id.worldcat.org/fast/861748,,,Colorado -- Commerce -- Directories,local,,,Industries -- Colorado -- Directories,local,,,,,,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part1.pdf,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part2.pdf,,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part3.pdf,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part4.pdf,Colorado state business directory,constituent,narv_dir_coloradoBus_1939_part5.pdf,narv_dir_coloradoBus_1939_part6.pdf,Catalog link: http://libraries.colorado.edu/record=b1629900~S3,b1629900,https://ark.colorado.edu/ark:/47540/m09h8t41n19w,Control number: 11819119,University of Colorado Boulder Libraries Rare and Distinctive Collections,F774.7 .C718 64th 1939,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,194
Colorado Directories,Colorado state directory of business and industry,,,,,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,"Loveland, Colo.",http://id.loc.gov/authorities/names/n81133759,Rocky Mountain Directory Co.,1950,Rocky Mountain Directory Co,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,,,,,,,Directories,http://id.worldcat.org/fast/894589,Colorado,http://id.loc.gov/authorities/names/n80125532,Cities and towns,http://id.worldcat.org/fast/861748,,,Colorado -- Commerce -- Directories,local,,,Industries -- Colorado -- Directories,local,,,,,,,,,,,,,,,,,,,,,,,,narv_dir_coloradoBus_1950.pdf,Catalog link: http://libraries.colorado.edu/record=b5528628~S3,b5528628,https://ark.colorado.edu/ark:/47540/98764k2103fh,Control number: 11849049,University of Colorado Boulder Libraries Rare and Distinctive Collections,F774.7 .C64 1950,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,200
Colorado Directories,Colorado state directory of business and industry,,,,,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,"Loveland, Colo.",http://id.loc.gov/authorities/names/n81133759,Rocky Mountain Directory Co.,1956,Rocky Mountain Directory Co,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,,,,,,,Directories,http://id.worldcat.org/fast/894589,Colorado,http://id.loc.gov/authorities/names/n80125532,Cities and towns,http://id.worldcat.org/fast/861748,,,Colorado -- Commerce -- Directories,local,,,Industries -- Colorado -- Directories,local,,,,,,,,,,,,,,,,,,,,,,,,narv_dir_coloradoBus_1956.pdf,Catalog link: http://libraries.colorado.edu/record=b5528628~S3,b5528628,https://ark.colorado.edu/ark:/47540/1k308x27q5rj,Control number: 11849049,University of Colorado Boulder Libraries Rare and Distinctive Collections,F774.7 .C64 1956,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,201
Colorado Directories,Colorado state business directory,Colorado state business directory and annual register,"Colorado state business directory, with Colorado mining directory",,,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Denver (Colo.),http://id.loc.gov/authorities/names/n79055157,J.A. Blake,1877,"Gazetteer Publishing Co. (Denver, Colo.)",,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,Volumes for 1896- published by Gazatteer [sic] Publishing Co,"""With Colorado mining directory and Colorado live stock directory departments"" (varies)",[Began in 1878],,,,Directories,http://id.worldcat.org/fast/894589,Colorado,http://id.loc.gov/authorities/names/n80125532,Cities and towns,http://id.worldcat.org/fast/861748,,,Colorado -- Commerce -- Directories,local,,,Industries -- Colorado -- Directories,local,,,,,,,,,,,,,,,,,,,,,,,,narv_dir_coloradoBus1877.pdf,Catalog link: http://libraries.colorado.edu/record=b1629900~S3,b1629900,https://ark.colorado.edu/ark:/47540/sg4m981044xt,Control number: 11819119,University of Colorado Boulder Libraries Rare and Distinctive Collections,F774.7 .C718 3rd 1877,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,151
