"Collection Name","Title#1","Other Title#2","Other Title#3","Other Title#4","Name Part#1","Name Display Form#1","Name Role Term Text#1","Name Type#1","Name Authority#1","Name Part#2","Name Display Form#2","Name Type#2","Name Authority#2","Type of Resource#1","Type of Resource Authority#1","Genre#1","Genre Authority#1","Place Term#1","Place Term Authority#1","Publisher#1","Date Issued#1","Language Term#1","Language Term Code#1","Language Term Code Authority#1","Language Term Type#1","Form#1","Form Authority#1","Internet Media Type#1","Internet Media Type Authority#1","Extent#1","Digital Origin#1","Form#2","Form Authority#2","Note#1","Subject Topic#1","Subject Authority#1","Subject Geographic#1","Subject Geographic Authority#1","Subject Topic#2","Subject Authority#2","Subject Geographic#2","Subject Geographic Authority#2","Subject Geographic#3","Subject Geographic Authority#3","Subject Geographic#4","Subject Geographic Authority#4","Related Item#1","Related Item Type#1","Related Item Identifier#1","Related Item Identifier URI#1","Related Item#2","Related Item Type#2","Related Item Identifier#2","Related Item Identifier URI#2","Identifier#1","Bibliographic Number#1","Identifier ARK#1","Physical Location#1","Shelf Locator#1","Rights#1","Rights Authority#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","including live stock departement, wool growers' department, classified department","part 2","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1917","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1917_new_ocr_Part1.pdf","https://ark.colorado.edu/ark:/47540/s87392464332","","","","","narv_dir_newMexico_1917_new_ocr_Part2.pdf","b1061302x","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","137","4932","narv_dir_newMexico_1917_new_ocr_Part2.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~137~157618"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","including live stock departement, wool growers' department, classified department","part 2","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1918","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1918_new_ocr_Part1.pdf","https://ark.colorado.edu/ark:/47540/k56n2b46c44d","","","","","narv_dir_newMexico_1918_new_ocr_Part2.pdf","b1061302x","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","134","4932","narv_dir_newMexico_1918_new_ocr_Part2.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~134~157622"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1918","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1918_new_ocr_Part2.pdf","","","","","","narv_dir_newMexico_1918_new_ocr_Part1.pdf","b1061302x","https://ark.colorado.edu/ark:/47540/k56n2b46c44d","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","95","4567","narv_dir_newMexico_1918_new_ocr_Part1.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~95~157616"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1919","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1919_new_ocr_Part1.pdf","https://ark.colorado.edu/ark:/47540/401t8v63x27x","","","","","narv_dir_newMexico_1919_new_ocr_Part2.pdf","b1061302x","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","135","4932","narv_dir_newMexico_1919_new_ocr_Part2.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~135~300519"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1919","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1919_new_ocr_Part2.pdf","","","","","","narv_dir_newMexico_1919_new_ocr_Part1.pdf","b1061302x","https://ark.colorado.edu/ark:/47540/401t8v63x27x","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","96","4567","narv_dir_newMexico_1919_new_ocr_Part1.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~96~300521"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1920","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1920_new_ocr_Part1.pdf","https://ark.colorado.edu/ark:/47540/vf8x9k57z6pp","","","","","narv_dir_newMexico_1920_new_ocr_Part2.pdf","b1061302x","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","136","4932","narv_dir_newMexico_1920_new_ocr_Part2.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~136~300515"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1920","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1920_new_ocr_Part2.pdf","","","","","","narv_dir_newMexico_1920_new_ocr_Part1.pdf","b1061302x","https://ark.colorado.edu/ark:/47540/vf8x9k57z6pp","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","98","4567","narv_dir_newMexico_1920_new_ocr_Part1.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~98~300517"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1921","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1921_new_ocr_Part1.pdf","","","","","","narv_dir_newMexico_1921_new_ocr_Part2.pdf","b1061302x","https://ark.colorado.edu/ark:/47540/rr5n5209k3kn","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","97","4567","narv_dir_newMexico_1921_new_ocr_Part2.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~97~157637"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1921","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1921_new_ocr_Part2.pdf","https://ark.colorado.edu/ark:/47540/rr5n5209k3kn","","","","","narv_dir_newMexico_1921_new_ocr_Part1.pdf","b1061302x","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","140","4932","narv_dir_newMexico_1921_new_ocr_Part1.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~140~300513"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1904","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","On title page: 1904-1905.","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","Polk's Colorado Springs (El Paso County, Colo.) city directory","constituent","narv_dir_Polks_CO_SPGS_1904-1905_part2.pdf","","Polk's Colorado Springs (El Paso County, Colo.) city directory","constituent","narv_dir_Polks_CO_SPGS_1904-1905_part1.pdf","https://ark.colorado.edu/ark:/47540/qp5t5g4081qk","narv_dir_Polks_CO_SPGS_1904-1905_part3.pdf","b15803831","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","146","4932","narv_dir_Polks_CO_SPGS_1904-1905_part3.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~146~300612"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1904","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","On title page: 1904-1905.","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","Polk's Colorado Springs (El Paso County, Colo.) city directory","constituent","narv_dir_Polks_CO_SPGS_1904-1905_part3.pdf","","Polk's Colorado Springs (El Paso County, Colo.) city directory","constituent","narv_dir_Polks_CO_SPGS_1904-1905_part1.pdf","https://ark.colorado.edu/ark:/47540/qp5t5g4081qk","narv_dir_Polks_CO_SPGS_1904-1905_part2.pdf","b15803831","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","145","4932","narv_dir_Polks_CO_SPGS_1904-1905_part2.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~145~300614"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1904","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","On title page: 1904-1905.","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","Polk's Colorado Springs (El Paso County, Colo.) city directory","constituent","narv_dir_Polks_CO_SPGS_1904-1905_part2.pdf","","Polk's Colorado Springs (El Paso County, Colo.) city directory","constituent","narv_dir_Polks_CO_SPGS_1904-1905_part3.pdf","","narv_dir_Polks_CO_SPGS_1904-1905_part1.pdf","b15803831","https://ark.colorado.edu/ark:/47540/qp5t5g4081qk","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","103","4567","narv_dir_Polks_CO_SPGS_1904-1905_part1.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~103~300616"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1910","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","","","","","","","","","narv_dir_Polks_CO_SPGS_1910.pdf","b15803831","https://ark.colorado.edu/ark:/47540/wg3f3m39p313","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","104","4567","narv_dir_Polks_CO_SPGS_1910.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~104~300572"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1913","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","","","","","","","","","narv_dir_Polks_CO_SPGS_1913.pdf","b15803831","https://ark.colorado.edu/ark:/47540/gs5h6646c2nh","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","101","4567","narv_dir_Polks_CO_SPGS_1913.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~101~300593"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1927","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","","","","","","","","","narv_dir_Polks_CO_SPGS_1927.pdf","b15803831","https://ark.colorado.edu/ark:/47540/39411f8134k1","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","105","4567","narv_dir_Polks_CO_SPGS_1927.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~105~300600"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1928","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","","","","","","","","","narv_dir_Polks_CO_SPGS_1928.pdf","b15803831","https://ark.colorado.edu/ark:/47540/4w6t6b7811kd","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","106","4567","narv_dir_Polks_CO_SPGS_1928.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~106~300602"
